gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue	Gene Type	Protein accession
LOC105344215	LOC105344215	8	0.189563032	2.570455421	0.851694915	0.222571521	0.34198258	4.71E-186	4.86E-180	pleckstrin homology domain-containing family G member 4B	Q58EX7.1	2.88E-127	F55C7.7d.2	5.27E-44	Pura-PC	7.96E-139	XP_030831790.1	6.17E-128	protein-coding	XP_034335899.1
LOC105324863	LOC105324863	8	0.187331011	8.06236591	0.753177966	0.24872078	0.332143785	1.22E-180	1.26E-174	neutral cholesterol ester hydrolase 1	B2GV54.1	5.88E-64	Y43F8A.3a.1	2.47E-50	Hsl-PC	2.41E-06	XP_011672621.1	1.28E-61	protein-coding	XP_011422378.2
LOC105343917	LOC105343917	8	0.186779274	0.844186175	0.495762712	0.376751357	0.243702969	2.66E-132	2.74E-126	putative ferric-chelate reductase 1	Q8MSU3.1	2.10E-43	C13B4.1a.1	4.01E-43	CG8399-PB	2.77E-41	XP_030852350.1	2.10E-44	protein-coding	XP_034335087.1
LOC105345408	LOC105345408	9	0.291860182	21.14868264	0.934078212	0.31245797	0.451608323	1.20E-240	1.24E-234	quinone reductase-like	Q93T20.1	6.30E-16	W06D12.2.1	0.24	Gdn1-PA	5.4	XP_030830078.1	3.02E-51	protein-coding	XP_011451842.1
LOC105339321	LOC105339321	9	0.268164885	3.626830952	0.6	0.446941475	0.29953654	1.00E-158	1.04E-152	T-box-containing protein TBX6L	D3ZJK7.1	2.36E-52	F21H11.3.2	7.97E-49	Doc2-PA	9.22E-49	XP_011680189.2	4.19E-49	protein-coding	XP_011443115.2
LOC105345833	LOC105345833	9	0.265370652	7.953392568	0.633519553	0.418883128	0.258199108	9.86E-137	1.02E-130	guanine deaminase	Q5RAV9.1	1.69E-156	F38E11.3.1	1.41E-12	DhpD-PA	2.42E-114	XP_030855907.1	3.03E-141	protein-coding	XP_011452452.2
LOC105321684	LOC105321684	9	0.245743576	6.432364952	0.661452514	0.371521116	0.296626138	3.58E-157	3.69E-151	hyccin	Q6P9N1.3	4.14E-71	D1069.3b.1	3.69E-27	Hyccin-PA	5.16E-46	XP_030830379.1	4.67E-50	protein-coding	XP_011418379.1
LOC105345931	LOC105345931	9	0.243089211	7.008247708	0.632402235	0.384390183	0.292226397	7.93E-155	8.18E-149	homeobox protein prospero	P29617.3	5.33E-80	K12H4.1.1	3.04E-68	pros-PL	2.86E-80	XP_030854159.1	1.33E-76	protein-coding	XP_011452606.1
LOC105339256	LOC105339256	9	0.232857979	1.997526618	0.353072626	0.659518643	0.181893332	1.97E-96	2.03E-90	uncharacterized LOC105339256	Q9LJX4.2	0.17	H30A04.1a.1	2	CG6791-PA	6.8	XP_030833552.1	0.44	protein-coding	XP_011443027.1
LOC105340061	LOC105340061	9	0.209175063	11.99567668	0.91396648	0.228865137	0.334313637	2.57E-177	2.65E-171	somatomedin-B and thrombospondin type-1 domain-containing protein	Q8IVN8.2	4.73E-35	R17.3c.1	2.06E-25	CG42339-PB	1.12E-29	XP_030848395.1	3.32E-26	protein-coding	XP_011444200.1
LOC105328118	LOC105328118	9	0.199839752	5.676938917	0.669273743	0.29859195	0.273735117	5.52E-145	5.70E-139	retinal homeobox protein Rax	O42115.1	6.76E-32	F26C11.2.1	4.32E-26	hbn-PA	6.98E-38	XP_781057.3	1.91E-34	protein-coding	XP_011427188.2
LOC105348692	LOC105348692	9	0.198890703	4.121024168	0.769832402	0.258355848	0.332726339	1.82E-176	1.88E-170	four-jointed box protein 1	P54360.2	6.80E-89	Y54G2A.17c.2	0.076	fj-PA	7.36E-89	XP_011662184.2	1.22E-82	protein-coding	XP_034332764.1
LOC105325420	LOC105325420	9	0.193797289	5.943760048	0.859217877	0.225550811	0.316384685	1.01E-167	1.04E-161	uncharacterized LOC105325420	P9WIZ4.1	0.35	F07C3.4.1	0.93	CG3106-PB	0.25	XP_030838471.1	4.2	protein-coding	XP_011423275.1
LOC105338906	LOC105338906	9	0.188765337	1.603729542	0.397765363	0.474564542	0.192020624	9.26E-102	9.55E-96	complement C1q-like protein 4	Q86Z23.1	6.53E-18			CG2681-PA	0.58	XP_003724148.1	6.33E-10	protein-coding	XP_011442511.2
LOC105335481	LOC105335481	9	0.188685831	2.285142429	0.351955307	0.53610736	0.151377104	2.03E-80	2.10E-74	uncharacterized LOC105335481	Q9C9U8.1	0.006	F12A10.5.1	0.047	CG5890-PD	0.32	XP_011679771.2	0.072	protein-coding	XP_011437648.1
LOC105329872	LOC105329872	9	0.183404896	1.975625106	0.269273743	0.68110947	0.137876051	2.37E-73	2.45E-67	ovomucoid	P01003.1	1.62E-05	F29G6.1.1	2.19E-07	CG42486-PB	0.15	XP_030856042.1	3.73E-05	protein-coding	XP_011429657.2
LOC105332475	LOC105332475	9	0.178997357	3.467714922	0.346368715	0.516782693	0.166079268	3.98E-88	4.10E-82	ras-related protein Rap-1b	Q5PR73.1	5.13E-37	C14A11.7.1	1.05E-43	CG30158-PA	7.54E-48	XP_030841090.1	2.36E-55	protein-coding	XP_011433395.1
LOC105333922	LOC105333922	9	0.175011706	6.835264902	0.28603352	0.611857333	0.12250093	2.58E-65	2.66E-59	forkhead box protein L2	Q12951.3	2.25E-31	C25A1.2.2	1.41E-39	fd102C-PA	3.80E-36	XP_003725384.1	8.84E-47	protein-coding	XP_011435457.2
LOC105340413	LOC105340413	9	0.161532143	6.951264015	0.516201117	0.312924822	0.190552237	5.49E-101	5.66E-95	isthmin-1	Q5EGE1.1	1.24E-61	C02B4.1.1	0.000481	AdamTS-A-PE	0.033	XP_011682695.2	1.24E-48	protein-coding	XP_011444742.2
LOC105334613	LOC105334613	9	0.157267382	5.392909052	0.296089385	0.531148328	0.123551801	7.28E-66	7.51E-60	homeobox protein orthopedia	Q6SZ65.1	2.02E-62	D1007.1.1	3.56E-26	otp-PC	9.34E-41	XP_784599.1	1.68E-60	protein-coding	XP_011436433.1
LOC105340323	LOC105340323	9	0.157223946	1.897359737	0.374301676	0.420046064	0.162438133	3.23E-86	3.34E-80	LITAF domain-containing protein	Q6GMG8.1	1.16E-22	F36G3.3.1	5.74E-18	CG32280-PD	3.69E-11	XP_030840715.1	1.36E-27	protein-coding	XP_011444609.1
LOC105333225	LOC105333225	9	0.154115399	2.344777755	0.370949721	0.415461692	0.153869685	1.00E-81	1.04E-75	T-box brain protein 1	Q64336.2	1.91E-91	F21H11.3.2	6.33E-55	byn-PC	1.92E-60	XP_791266.2	1.23E-90	protein-coding	XP_034310283.1
LOC105340519	LOC105340519	9	0.151809339	1.957833526	0.372067039	0.408016091	0.152540212	4.99E-81	5.15E-75	uncharacterized LOC105340519	B4F220.1	4	F52H3.7a.2	4.2	CG30069-PA	9	XP_003724227.3	1.4	protein-coding	XP_011444918.2
LOC105327950	LOC105327950	9	0.150552681	3.238805308	0.303910615	0.49538474	0.124441717	2.50E-66	2.58E-60	putative T-box protein 7	P56158.1	8.06E-43	T27A1.6.1	1.84E-39	byn-PC	1.12E-39	XP_030850404.1	4.16E-39	protein-coding	XP_034304007.1
LOC105327958	LOC105327958	9	0.147857383	1.207652539	0.338547486	0.436740454	0.144226085	1.13E-76	1.16E-70	arrestin domain-containing protein 3	Q6TXF1.1	6.31E-40	F40F8.8a.1	4.80E-143	CG1105-PA	6.87E-27	XP_011672389.1	4.14E-52	protein-coding	XP_011426948.2
LOC105328822	LOC105328822	9	0.139025714	8.805528859	0.725139665	0.191722672	0.112923435	2.57E-60	2.66E-54	afadin- and alpha-actinin-binding protein	H2MTR9.1	4.43E-61	M04B2.3.1	0.5	CG42818-PB	1.1	XP_030852112.1	1.08E-75	protein-coding	XP_011428148.2
LOC105329844	LOC105329844	9	0.138714507	2.447406033	0.202234637	0.685908749	0.102160096	1.06E-54	1.09E-48	uncharacterized LOC105329844	A6TCD0.1	3	T28D6.4.1	0.79	CG17726-PA	4.3	XP_030830181.1	3.3	protein-coding	XP_011429611.1
LOC105341544	LOC105341544	9	0.137813045	4.429081446	0.615642458	0.223852404	0.143736578	2.04E-76	2.10E-70	one cut domain family member 2	O95948.2	1.47E-102	C17H12.9.1	1.50E-73	onecut-PB	1.02E-82	XP_030849030.1	2.32E-95	protein-coding	XP_011446421.1
LOC105333508	LOC105333508	10	0.277294582	1.504799406	0.815827338	0.339893712	0.485981828	8.03E-229	8.28E-223	uncharacterized LOC105333508	Q0TY47.1	1.9	K03B4.6.1	0.15			XP_030854937.1	4.17E-20	protein-coding	XP_034323096.1
LOC105327243	LOC105327243	10	0.274990836	4.300220102	0.948201439	0.290013098	0.589815971	5.89E-279	6.08E-273	zinc finger C2HC domain-containing protein 1C	Q6AYP4.1	1.37E-35	T03G11.3.1	1.26E-16	CG42675-PD	1.94E-29	XP_781236.2	1.43E-36	protein-coding	XP_011425895.2
LOC105336945	LOC105336945	10	0.271564664	3.700124713	0.91942446	0.295363758	0.598183945	5.04E-283	5.20E-277	vicilin-like seed storage protein At2g18540	Q9VMA7.2	1.32E-05	F47A4.2.1	0.000798			XP_030829670.1	2.23E-06	protein-coding	XP_011439755.2
LOC105331817	LOC105331817	10	0.265289072	5.952286983	0.965467626	0.274777802	0.602095402	6.31E-285	6.51E-279	hydrocephalus-inducing protein	Q4G0P3.3	0	Y79H2A.3a.1	0.000466	cass-PA	7	XP_030833771.1	0	protein-coding	XP_034336217.1
LOC105339469	LOC105339469	10	0.263088578	9.954327006	0.981294964	0.268103463	0.636045884	1.77E-301	1.83E-295	cilia- and flagella-associated protein 44	Q96MT7.2	0	F38A6.2a.2	1.41E-09	CG34124-PA	2.94E-144	XP_030833851.1	0	protein-coding	XP_011443337.2
LOC105322838	LOC105322838	10	0.261446898	2.006481511	0.869064748	0.300837076	0.53565743	9.92E-253	1.02E-246	uncharacterized LOC105322838	Q8N865.3	8.65E-42	Y73C8C.8.1	2.7			XP_030842972.1	8.53E-71	protein-coding	XP_011420041.2
LOC105331920	LOC105331920	10	0.259084501	13.23889565	0.988489209	0.262101496	0.630034723	1.53E-298	1.58E-292	rootletin	Q5TZA2.1	0	ZC8.4d.1	2.84E-43	Root-PF	8.13E-128	XP_030842680.1	0	protein-coding	XP_011432588.2
LOC105317227	LOC105317227	10	0.258502046	2.810762896	0.897841727	0.28791494	0.562123363	1.59E-265	1.64E-259	uncharacterized LOC105317227	A4XKP4.1	1.2	T25F10.5.1	1.1	Toll-7-PA	5.3	XP_030840557.1	0.062	protein-coding	XP_011412109.1
LOC105339827	LOC105339827	10	0.257863548	5.072541705	0.968345324	0.266292966	0.616744955	4.64E-292	4.79E-286	"dynein heavy chain 7, axonemal"	Q8WXX0.2	0	T21E12.4b.1	0	Dhc36C-PB	0	XP_030830748.1	0	protein-coding	XP_034301921.1
LOC105328000	LOC105328000	10	0.256892311	4.722365221	0.917985612	0.279843505	0.581299822	8.04E-275	8.30E-269	calmodulin-A	P41041.1	1.72E-70	T21H3.3a.1	2.40E-69	Cam-PD	1.59E-60	XP_030854314.1	3.87E-70	protein-coding	XP_011427010.1
LOC105337672	LOC105337672	10	0.255939563	3.517876053	0.910791367	0.281007893	0.551959459	1.32E-260	1.36E-254	nmrA-like family domain-containing protein 1	Q5ZID0.1	1.12E-70	C32D5.12.1	0.000271	SMC2-PA	8.6	XP_796934.1	3.77E-60	protein-coding	XP_011440813.2
LOC105317802	LOC105317802	10	0.255791148	5.518932501	0.916546763	0.279081393	0.538714459	3.32E-254	3.42E-248	calmodulin-like protein 12	P27164.2	9.09E-45	T21H3.3a.1	1.63E-43	Cam-PD	1.59E-43	XP_011675926.1	1.07E-44	protein-coding	XP_034326096.1
LOC105317956	LOC105317956	10	0.255330184	9.42090127	0.976978417	0.261346801	0.643489883	4.08E-305	4.21E-299	cilia- and flagella-associated protein 77	A2BFC9.1	2.58E-46	C09D1.1j.1	0.34	LanB1-PB	7.2	XP_780064.2	6.90E-72	protein-coding	XP_011413078.1
LOC105340746	LOC105340746	10	0.254552816	4.113676678	0.93381295	0.27259508	0.575383079	5.97E-272	6.16E-266	forkhead box protein J1-B	F1R8Z9.1	6.47E-66	F38A6.1c.1	1.93E-27	fd59A-PA	1.82E-28	NP_001073013.1	6.95E-79	protein-coding	XP_011445234.1
LOC105318775	LOC105318775	10	0.253375055	3.733211404	0.941007194	0.269259423	0.594217762	4.28E-281	4.41E-275	tetratricopeptide repeat protein 25	Q7ZU45.2	6.32E-167	Y39B6A.2a.1	4.78E-05	CG13502-PD	7.15E-45	XP_030830887.1	0	protein-coding	XP_011414350.2
LOC105322258	LOC105322258	10	0.253183829	7.630931453	0.951079137	0.266206901	0.554724151	6.06E-262	6.25E-256	hypothetical protein	A3BT52.2	0.54	Y116A8A.4.1	6.9			XP_030847118.1	0.5	protein-coding	XP_011419196.1
LOC105333977	LOC105333977	10	0.252679051	4.722389319	0.907913669	0.278307354	0.540418101	4.99E-255	5.15E-249	annexin A7	P38486.3	4.00E-22	DC2.3a.1	1.84E-13	galectin-PF	0.000865	XP_030855227.1	8.21E-21	protein-coding	XP_011435530.1
LOC109618881	LOC109618881	10	0.249357949	9.678462647	0.965467626	0.258276862	0.562666839	8.67E-266	8.95E-260	tubulin alpha-1A chain-like	P05213.2	0	C44B11.3.1	0	alphaTub84B-PA	0	XP_795276.3	0	protein-coding	XP_034309145.1
LOC105337438	LOC105337438	10	0.24697612	4.832467305	0.935251799	0.264074467	0.542112825	7.57E-256	7.81E-250	uncharacterized LOC105337438	Q3V2K1.1	4.01E-11	Y65B4BR.8.1	3.2	Mvl-PE	0.76	XP_001194759.2	2.46E-26	protein-coding	XP_011440456.1
LOC105339980	LOC105339980	10	0.246809497	2.910705311	0.929496403	0.265530341	0.546663306	4.79E-258	4.94E-252	cilia- and flagella-associated protein 70	Q5T0N1.3	0	M03F8.3a.1	0.000185	sxc-PB	0.037	XP_030854828.1	0	protein-coding	XP_011444087.2
LOC105333341	LOC105333341	10	0.246209437	3.488527658	0.93381295	0.263660337	0.56204664	1.73E-265	1.79E-259	protein phosphatase 1 regulatory subunit 36	Q96LQ0.1	1.32E-47	Y41D4B.24.1	6.2	CG14689-PA	6.54E-07	XP_030855471.1	1.41E-79	protein-coding	XP_011434556.2
LOC105322046	LOC105322046	10	0.246094756	2.947111737	0.91942446	0.267661745	0.547170687	2.72E-258	2.81E-252	protein SSUH2 homolog	Q9Y2M2.1	1.22E-60	Y67A10A.6d.1	1.05E-42	Mhcl-PA	4.8	XP_030828383.1	1.27E-102	protein-coding	XP_034305429.1
LOC109619311	LOC109619311	10	0.245619182	28.49851057	0.969784173	0.253272005	0.581183151	9.16E-275	9.45E-269	uncharacterized LOC109619311_ncRNA									lncRNA	
LOC105344573	LOC105344573	10	0.244680058	11.97257464	0.975539568	0.250815103	0.611603964	1.48E-289	1.53E-283	outer dense fiber protein 3	Q8AVY1.1	7.30E-84	C40A11.7.1	0.17	CG8086-PK	1.74E-31	XP_802079.1	2.38E-82	protein-coding	XP_011450666.1
LOC105332807	LOC105332807	10	0.244084137	2.49899761	0.903597122	0.270124961	0.50386651	2.06E-237	2.12E-231	uncharacterized LOC105332807	Q8JZL3.3	2.60E-29	Y39B6A.20.2	5.6			XP_030843328.1	0.56	protein-coding	XP_011433828.2
LOC105338907	LOC105338907	11	0.756420408	125.7754643	0.987321712	0.766133672	0.908649652	0	0	"myosin heavy chain, striated muscle"	P24733.1	0	F11C3.3.3	0	Mhc-PU	0	XP_003727482.1	0	protein-coding	XP_011442514.2
LOC105330417	LOC105330417	11	0.699236762	5.660720498	0.865293185	0.808092302	0.717157149	0	0	uncharacterized LOC105330417	Q5ZIZ2.1	2.06E-17	T22A3.4b.1	0.000104	Smyd5-PA	1.95E-12	XP_030841506.1	7.27E-23	protein-coding	XP_011430386.2
LOC105318379	LOC105318379	11	0.692639407	6.195073517	0.949286846	0.729641846	0.824901835	0	0	zinc finger CCHC domain-containing protein 24	Q8N2G6.1	1.89E-78	Y43E12A.2.1	6.84E-27	dec-PG	5.4	XP_030834918.1	2.09E-80	protein-coding	XP_011413744.1
LOC105348570	LOC105348570	11	0.646905628	51.10654855	0.993660856	0.651032617	0.873128085	0	0	"troponin T, skeletal muscle"	Q9XZ71.1	1.48E-30	T22E5.5.2	2.67E-26	up-PT	1.53E-23	XP_030834105.1	5.38E-05	protein-coding	XP_011456357.1
LOC105330418	LOC105330418	11	0.639412358	4.353357323	0.849445325	0.75274104	0.669896598	2.15E-302	2.22E-296	uncharacterized LOC105330418	Q6GMV2.2	1.55E-15	F52H3.5.1	0.004	Stip1-PA	3.83E-06	XP_030841813.1	8.16E-16	protein-coding	XP_011430388.2
LOC105320997	LOC105320997	11	0.619262424	95.71053659	1	0.619262424	0.937020456	0	0	"myosin regulatory light chain A, smooth adductor muscle"	P04113.1	1.63E-80	C56G7.1.1	5.93E-55	sqh-PE	3.15E-53	XP_783666.1	3.41E-59	protein-coding	XP_011417491.1
LOC105338345	LOC105338345	11	0.574839937	27.04657047	0.995245642	0.577585987	0.854278469	0	0	uncharacterized LOC105338345	P41110.1	2.2			RpL31-PB	1	XP_789104.5	0.3	protein-coding	XP_011441709.2
LOC105346986	LOC105346986	11	0.570854726	15.4905466	0.922345483	0.618916379	0.713545884	0.00E+00	0.00E+00	trichohyalin	Q7M3Y3.2	1.19E-35	W03F8.1.2	5.33E-24	wupA-PB	2.81E-11	XP_030845572.1	9.73E-11	protein-coding	XP_034329971.1
LOC105341623	LOC105341623	11	0.56828377	2.279674945	0.733755943	0.774486088	0.541202083	5.99E-243	6.18E-237	uncharacterized LOC105341623	Q2YB00.1	0.16	C33H5.2.1	0.94	CG5004-PF	1.9	XP_030842367.1	5.4	protein-coding	XP_019928237.2
LOC105349129	LOC105349129	11	0.566567546	6.498816026	0.946117274	0.598834374	0.775695572	0	0	neuropilin and tolloid-like protein 1	Q8R4I7.2	3.56E-48	K03E5.1.1	7.44E-37	Neto-PB	1.18E-40	XP_030831452.1	3.67E-35	protein-coding	XP_011457127.2
LOC105317061	LOC105317061	11	0.556174926	406.520523	1	0.556174926	0.89005217	0	0	"myosin essential light chain, striated adductor muscle"	P07291.2	1.17E-80	F09F7.2a.2	3.96E-43	Mlc-c-PA	6.51E-32	XP_785794.2	1.07E-30	protein-coding	XP_034327516.1
LOC105333051	LOC105333051	11	0.549926755	20.14556214	0.703645008	0.781540051	0.485437921	1.86E-217	1.92E-211	ALX homeobox protein 1	Q15699.2	9.83E-53	R08B4.2.1	3.20E-28	Pph13-PA	1.39E-27	XP_030844644.1	9.74E-59	protein-coding	XP_034304571.1
LOC105345796	LOC105345796	11	0.544045423	4.452299298	0.923930269	0.588838186	0.786858886	0	0	hypothetical protein	Q8N554.4	2.27E-16	Y47D3A.6a.1	7.78E-11	Cf2-PA	1.94E-14	XP_030848619.1	1.82E-13	protein-coding	XP_011452399.2
LOC105341333	LOC105341333	11	0.53126558	10.98993879	0.971473851	0.546865548	0.776903792	0	0	homeobox protein six1	Q6NZ04.1	1.05E-130	C10G8.7.1	4.37E-80	so-PA	1.08E-116	NP_001268684.1	6.92E-135	protein-coding	XP_011446117.1
LOC105321527	LOC105321527	11	0.520620384	25.00297349	0.998415214	0.521446765	0.875146953	0	0	peptidyl-prolyl cis-trans isomerase B	P23284.2	6.39E-73	F31C3.1.2	9.46E-69	CG2852-PD	2.29E-68	XP_030829796.1	1.12E-70	protein-coding	XP_011418141.2
LOC105329481	LOC105329481	11	0.515338015	4.313851007	0.790808241	0.651659895	0.598450127	2.76E-269	2.85E-263	troponin C	Q9BLG0.3	4.76E-65	T21H3.3a.1	2.57E-35	Cam-PD	1.15E-35	XP_780862.4	6.33E-36	protein-coding	XP_011429058.1
LOC105326272	LOC105326272	11	0.513278672	3.574281689	0.854199683	0.60088839	0.62742002	1.12E-282	1.15E-276	probable serine/threonine-protein kinase kinX	O88799.1	0.46	C56G2.1d.1	1.1	CG43233-PA	1.8	XP_030840729.1	2.51E-23	protein-coding	XP_034323142.1
LOC105329788	LOC105329788	11	0.508642514	2.038997396	0.76703645	0.663126913	0.561374887	3.28E-252	3.39E-246	uncharacterized LOC105329788	P44898.1	0.26	F10C2.3.1	5.49E-79	CG16854-PC	1.61E-97	XP_011666708.2	5.91E-20	protein-coding	XP_034304398.1
LOC105344011	LOC105344011	11	0.476706768	2.447664203	0.684627575	0.696300857	0.465715901	1.76E-208	1.82E-202	tripartite motif-containing protein 45	F7H9X2.1	4.97E-31	F26F4.7.1	1.36E-14	mei-P26-PD	2.62E-17	XP_787393.2	1.42E-45	protein-coding	XP_011449863.1
LOC105333915	LOC105333915	11	0.409458207	11.23787135	0.960380349	0.426350047	0.698167952	0.00E+00	0.00E+00	zinc finger protein basonuclin-2	Q6ZN30.1	2.66E-73	F55C5.11.1	1.09E-17	disco-r-PD	1.96E-26	XP_001180755.2	6.42E-07	protein-coding	XP_011435432.2
LOC105320596	LOC105320596	11	0.403121802	8.923401384	0.977812995	0.412268812	0.741059379	0	0	myoneurin	G5ED84.1	5.04E-08	W02G9.2b.1	3.45E-09	CG15097-PC	0.000183	XP_030836723.1	1.08E-15	protein-coding	XP_011416897.2
LOC105324198	LOC105324198	11	0.399070022	6.494918097	0.980982567	0.406806436	0.761408735	0	0	"glutamate receptor ionotropic, kainate 2"	Q13002.1	0	K10D3.1.1	5.41E-149	KaiR1D-PA	0	XP_030850956.1	0	protein-coding	XP_034333627.1
LOC105348068	LOC105348068	11	0.38844937	6.097673056	0.933438986	0.416148646	0.636801086	5.04E-287	5.20E-281	filamin-A	P21333.4	0	Y66H1B.2j.1	0	cher-PG	0	XP_030827867.1	0	protein-coding	XP_019930801.2
LOC105339650	LOC105339650	11	0.379716419	19.10572705	0.979397781	0.387703981	0.681458244	8.89E-308	9.17E-302	golgin subfamily A member 6-like protein 22	P19137.2	0.000186	K08C7.3c.1	0.000729	CG11498-PB	0.072	XP_030842024.1	5.00E-04	protein-coding	XP_011443589.2
LOC117683303	LOC117683303	11	0.375080733	1.274810403	0.500792393	0.748974502	0.322329731	8.65E-144	8.93E-138	uncharacterized LOC117683303	Q54G05.1	0.14	ZK849.1.1	0.18	Rpc160-PC	1.3	XP_030847510.1	0.18	protein-coding	XP_034308352.1
LOC105342146	LOC105342146	12	0.266907132	6.859459458	0.869642857	0.306915799	0.433461326	4.68E-182	4.83E-176	tctex1 domain-containing protein 1	A2VDD2.1	5.22E-26	D1009.5.1	3.69E-10	CG7276-PB	1.32E-08	XP_793740.1	2.43E-33	protein-coding	XP_034303909.1
LOC105339152	LOC105339152	12	0.231395169	1.429440717	0.614285714	0.376689811	0.328094191	1.50E-137	1.55E-131	uncharacterized LOC105339152	Q9WZ26.1	2.5	T15B7.1.1	1.6	PIG-L-PD	6.3	XP_030835759.1	3.7	protein-coding	XP_011442889.2
LOC105324245	LOC105324245	12	0.222130268	6.532293214	0.578571429	0.383928859	0.253078262	3.79E-106	3.92E-100	"testis, prostate and placenta-expressed protein"	Q6IMH0.1	7.03E-39	C12C8.2a.1	0.92	CG9682-PC	2.9	XP_782841.2	3.04E-72	protein-coding	XP_034337642.1
LOC105336754	LOC105336754	12	0.215492285	9.978900879	0.503571429	0.427927942	0.2230463	1.22E-93	1.26E-87	electrogenic sodium bicarbonate cotransporter 1	Q80ZA5.1	0	F52B5.1b.1	0	Ndae1-PH	0	XP_003728892.2	0	protein-coding	XP_011439491.2
LOC105338105	LOC105338105	12	0.209723802	5.753441009	0.939285714	0.223280094	0.489216494	8.41E-206	8.68E-200	uncharacterized LOC105338105_ncRNA									lncRNA	
LOC105329348	LOC105329348	12	0.202097422	110.214372	0.996428571	0.202821786	0.543815211	3.45E-229	3.56E-223	tubulin alpha-1A chain	A5A6J1.1	0	C44B11.3.1	0	alphaTub84B-PA	0	XP_795276.3	0	protein-coding	XP_034309144.1
LOC105345696	LOC105345696	12	0.19802992	3.264301066	0.419642857	0.471901085	0.218751285	7.47E-92	7.71E-86	retina and anterior neural fold homeobox protein 2-like	Q06453.2	4.76E-28	D1007.1.1	3.95E-25	PHDP-PA	3.60E-25	NP_999809.1	2.97E-30	protein-coding	XP_011452256.2
LOC105334650	LOC105334650	12	0.194269228	15.40920476	0.9875	0.196728332	0.541383036	3.83E-228	3.95E-222	parkin coregulated gene protein homolog	Q9DAK2.1	4.01E-136	E04F6.2.1	1.29E-22	CG15120-PA	1.62E-82	XP_791188.1	8.33E-132	protein-coding	XP_011436481.1
LOC105335804	LOC105335804	12	0.192301038	8.579269768	0.948214286	0.202803355	0.47019684	1.10E-197	1.13E-191	tctex1 domain-containing protein 1-A-like	Q3B8D7.1	5.20E-27	D1009.5.1	4.17E-08	CG14763-PD	6.50E-09	XP_793740.1	9.17E-34	protein-coding	XP_034332205.1
LOC117681428	LOC117681428	12	0.191666384	13.15879459	0.983928571	0.19479705	0.529968624	3.03E-223	3.13E-217	radial spoke head 1 homolog	Q8VIG3.2	1.02E-94	T22C1.7.1	2.63E-05	Rsph1-PA	5.81E-27	XP_030833769.1	3.06E-106	protein-coding	XP_034301768.1
LOC105344573	LOC105344573	12	0.190495068	9.464128896	0.907142857	0.209994564	0.420980216	9.27E-177	9.56E-171	outer dense fiber protein 3	Q8AVY1.1	7.30E-84	C40A11.7.1	0.17	CG8086-PK	1.74E-31	XP_802079.1	2.38E-82	protein-coding	XP_011450666.1
LOC105344153	LOC105344153	12	0.186095663	8.496515119	0.953571429	0.195156501	0.462954805	1.34E-194	1.38E-188	enkurin	Q6SP97.1	6.01E-81	C24H11.6.1	1.9	CG16984-PA	8.43E-19	XP_784094.1	4.65E-108	protein-coding	XP_034308705.1
LOC105333630	LOC105333630	12	0.18476965	11.19628469	0.9625	0.191968468	0.480508715	4.39E-202	4.53E-196	"33 kDa inner dynein arm light chain, axonemal"	Q26630.1	2.90E-159	F41G4.1.1	7.43E-52	Dnali1-PA	3.37E-84	NP_999680.1	4.23E-160	protein-coding	XP_011434996.1
LOC105326516	LOC105326516	12	0.184464592	6.496435118	0.941071429	0.196015506	0.453093412	2.11E-190	2.18E-184	radial spoke head protein 3 homolog B	Q86UC2.1	9.32E-129	K02E2.7a.1	2.1	Rsph3-PA	4.07E-33	XP_783727.2	1.25E-174	protein-coding	XP_011424905.2
LOC105325415	LOC105325415	12	0.183735807	7.851399615	0.953571429	0.192681745	0.467794746	1.16E-196	1.20E-190	tektin-2	Q9UIF3.1	4.81E-172	R02E12.4.1	1.45E-17	CG3085-PB	1.05E-67	XP_030838502.1	5.59E-172	protein-coding	XP_019921562.1
LOC105334961	LOC105334961	12	0.181591608	3.776157205	0.773214286	0.234852888	0.315851994	2.07E-132	2.14E-126	protein TBATA	Q32KL8.1	1.17E-21			p-PC	7.2	XP_011662526.1	3.53E-73	protein-coding	XP_011436907.2
LOC105344800	LOC105344800	12	0.180800774	3.854417076	0.6125	0.295184936	0.236099906	4.52E-99	4.66E-93	tektin-3	Q9BXF9.1	1.56E-179	R02E12.4.1	2.35E-21	CG32820-PB	1.42E-129	XP_791206.3	0	protein-coding	XP_011450983.2
LOC105337315	LOC105337315	12	0.180539405	4.955600515	0.542857143	0.332572589	0.25536141	4.23E-107	4.37E-101	achaete-scute homolog 2	Q6XD76.1	2.70E-21	T15H9.3.1	1.78E-17	ac-PA	8.84E-05	XP_003726868.1	1.72E-16	protein-coding	XP_011440298.1
LOC105329851	LOC105329851	12	0.180416245	5.014660124	0.919642857	0.196180771	0.353781168	2.34E-148	2.42E-142	zinc finger CCCH domain-containing protein 13	Q8WWI1.3	3.15E-31	F28F5.3c.1	1.82E-27	smash-PI	2.88E-28	XP_011668440.2	1.11E-30	protein-coding	XP_034300629.1
