gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue	Gene Type	Protein accession
LOC105318387	LOC105318387	9	0.638449021	3.850389532	0.889312977	0.717912634	0.677708812	1.41E-180	5.40E-175	SPRY domain-containing SOCS box protein 3	Q5M9B1.1	3.16E-32	Y46E12BL.4b.1	1.08E-17	SP555-PD	3.14E-88	XP_780661.1	2.40E-81	protein-coding	XP_011413771.2
LOC105346085	LOC105346085	9	0.628314598	12.62431234	0.980916031	0.640538618	0.753559073	1.88E-201	7.19E-196	tumor necrosis factor receptor superfamily member 16	Q9Z0W1.2	1.49E-36	B0350.2d.1	0.99	Ank-PE	0.007	XP_030830229.1	7.13E-47	protein-coding	XP_011452846.2
LOC105339662	LOC105339662	9	0.589682413	9.481202562	0.961832061	0.613082509	0.68195808	9.67E-182	3.70E-176	T-box transcription factor T	P24781.1	3.12E-155	F21H11.3.2	3.82E-61	byn-PC	1.24E-99	XP_030850405.1	2.84E-121	protein-coding	XP_034333225.1
LOC109618378	LOC109618378	9	0.551206655	3.420394894	0.778625954	0.707922273	0.52090518	5.24E-138	2.00E-132	uncharacterized LOC109618378	A7TRZ7.1	0.39	C52E12.1.1	0.11	CG6686-PB	9.2	XP_030836334.1	0.51	protein-coding	XP_019921522.2
LOC105348737	LOC105348737	9	0.549898217	9.334926436	0.965648855	0.569459813	0.67521997	6.79E-180	2.59E-174	"POU domain, class 4, transcription factor 3"	P24350.3	2.97E-102	C30A5.7a.1	2.30E-79	acj6-PH	2.02E-94	XP_786727.2	5.08E-98	protein-coding	XP_011456596.1
LOC105327195	LOC105327195	9	0.544343989	2.393365991	0.729007634	0.746691754	0.52070342	5.94E-138	2.27E-132	zinc finger protein 768	Q17895.2	7.21E-48	C10A4.8.1	6.35E-49	erm-PB	1.21E-42	XP_011673664.2	6.58E-89	protein-coding	XP_019922322.2
LOC105323234	LOC105323234	9	0.519688096	3.843035621	0.828244275	0.627457517	0.506840074	3.16E-134	1.21E-128	uncharacterized LOC105323234	Q5CZR5.1	0.002	C31H1.6b.1	7.56E-48	TTLL1A-PA	5.3	XP_780655.3	2	protein-coding	XP_011420573.2
LOC105325609	LOC105325609	9	0.501814205	1.863868261	0.709923664	0.706856569	0.472126112	6.39E-125	2.44E-119	protein Tob1-like	Q14106.2	3.52E-62	C03C11.2.1	1.06E-11	Tob-PC	4.62E-56	XP_793565.3	1.50E-55	protein-coding	XP_011423551.1
LOC105336795	LOC105336795	9	0.500399206	34.6770159	0.996183206	0.502316444	0.697118024	6.70E-186	2.56E-180	paired mesoderm homeobox protein 2	O97039.1	1.58E-25	F58E6.10a.1	3.00E-49	CG32532-PC	1.83E-69	XP_785238.2	1.47E-23	protein-coding	XP_011439562.1
LOC105336113	LOC105336113	9	0.485021383	4.851911566	0.946564885	0.512401623	0.599141261	3.77E-159	1.44E-153	zinc finger MYND domain-containing protein 19	Q7TSV3.1	2.96E-89	Y48G1A.3.1	0.005	nvy-PC	0.031	XP_030831016.1	0.000162	protein-coding	XP_011438599.2
LOC117683687	LOC117683687	9	0.478384297	1.771641395	0.660305344	0.724489514	0.438280565	6.96E-116	2.66E-110	zinc finger protein 768-like	Q17895.2	6.48E-48	C10A4.8.1	5.71E-49	erm-PB	8.67E-43	XP_011673664.2	4.63E-89	protein-coding	XP_034309318.1
LOC105345800	LOC105345800	9	0.456695569	2.413100945	0.744274809	0.613611483	0.4434112	2.98E-117	1.14E-111	protein CBFA2T1	Q61909.1	2.24E-156	R119.6.1	0.000275	nvy-PC	2.93E-46	XP_011670537.1	5.99E-165	protein-coding	XP_011452406.2
LOC105335107	LOC105335107	9	0.425976908	1.729023925	0.652671756	0.652666373	0.37602007	2.39E-99	9.13E-94	ELAV-like protein 1	O09032.2	2.11E-145	F35H8.5.1	6.07E-83	Rbp9-PH	5.21E-140	XP_030852742.1	4.66E-123	protein-coding	XP_034313275.1
LOC105347806	LOC105347806	9	0.422981831	2.919626239	0.908396947	0.465635461	0.507146819	2.62E-134	1.00E-128	leucine-rich repeat-containing protein 15	Q9BXB1.2	5.30E-40	T21D12.9a.2	3.22E-24	CG42346-PD	1.75E-26	XP_030845376.1	2.02E-37	protein-coding	XP_011455326.2
LOC105335420	LOC105335420	9	0.418673559	22.84321787	0.988549618	0.423523059	0.580489996	4.31E-154	1.65E-148	neurogenic differentiation factor 1	Q92886.2	7.92E-24	Y69A2AR.29.1	7.34E-19	tap-PA	5.71E-21	XP_003728087.2	5.60E-31	protein-coding	XP_011437570.2
LOC105344257	LOC105344257	9	0.413111407	1.74342196	0.645038168	0.640444903	0.366628103	7.29E-97	2.78E-91	cytosolic phospholipase A2	P47712.2	0	K10F12.3a.1	0.011	Smurf-PB	1.6	XP_030833351.1	0.024	protein-coding	XP_034299599.1
LOC105335106	LOC105335106	9	0.399825475	10.71504321	0.988549618	0.404456658	0.611160158	2.05E-162	7.84E-157	uncharacterized LOC105335106	Q9C0G0.2	2.81E-06	C18D1.1b.2	1.38E-08	CG18265-PC	7.92E-17	XP_030848972.1	0.000561	protein-coding	XP_011437127.2
LOC105322888	LOC105322888	9	0.393136586	2.316615499	0.778625954	0.504910714	0.406155113	2.45E-107	9.36E-102	histone-lysine N-methyltransferase MECOM	P51521.2	1.19E-67	F34D10.5.1	1.08E-61	ovo-PA	6.35E-67	XP_003730387.2	8.04E-55	protein-coding	XP_011420091.2
LOC117692386	LOC117692386	9	0.392043042	1.999567893	0.702290076	0.5582352	0.368893844	1.83E-97	7.01E-92	uncharacterized LOC117692386	Q58DA7.1	1.8	B0252.1.1	2.8			XP_030855215.1	0.37	protein-coding	XP_034335947.1
LOC105336275	LOC105336275	9	0.37764135	12.28361828	0.977099237	0.386492319	0.476588296	4.09E-126	1.56E-120	inverted formin-2	Q6NTV6.1	1.25E-78	F56E10.2a.2	1.15E-23	form3-PB	9.74E-70	XP_030837107.1	2.09E-99	protein-coding	XP_034318282.1
LOC105326681	LOC105326681	9	0.376511809	4.693386276	0.755725191	0.498212596	0.317116794	8.28E-84	3.16E-78	U1 small nuclear ribonucleoprotein A	Q01617.4	1.24E-62	F46A9.6.3	1.06E-29	cpo-PY	2.21E-60	XP_030828402.1	3.12E-100	protein-coding	XP_011425129.2
LOC105341544	LOC105341544	9	0.363951105	4.335050996	0.923664122	0.394029708	0.423364026	6.53E-112	2.49E-106	one cut domain family member 2	O95948.2	1.47E-102	C17H12.9.1	1.50E-73	onecut-PB	1.02E-82	XP_030849030.1	2.32E-95	protein-coding	XP_011446421.1
LOC105347441	LOC105347441	9	0.353058889	4.14345787	0.751908397	0.469550401	0.312194068	1.63E-82	6.23E-77	uncharacterized LOC105347441	Q54L75.1	1.5	ZK617.1d.3	5.5	CG12531-PB	4.5	XP_030834167.1	1.6	protein-coding	XP_011454845.2
LOC105344349	LOC105344349	9	0.347421285	0.811141266	0.473282443	0.734067553	0.309866541	6.67E-82	2.55E-76	uncharacterized LOC105344349	Q8THA9.1	0.16	Y106G6H.12c.1	1.1	CG3626-PA	7.3	XP_011663363.2	6.6	protein-coding	XP_034303230.1
LOC105340130	LOC105340130	9	0.341965094	5.119158329	0.870229008	0.392959888	0.309600931	7.83E-82	2.99E-76	serologically defined colon cancer antigen 8 homolog	Q86SQ7.1	1.04E-67	K08C7.3c.1	0.001	CG45105-PD	4.66E-19	XP_030854902.1	2.64E-85	protein-coding	XP_034326735.1
LOC105333366	LOC105333366	10	0.517828141	5.407854542	0.955555556	0.54191317	0.531413554	9.66E-71	3.69E-65	bone morphogenetic protein 2	P49001.1	2.72E-110	T25F10.2.2	3.39E-42	dpp-PA	6.05E-67	XP_030854133.1	1.37E-104	protein-coding	XP_011434596.1
LOC109617465	LOC109617465	10	0.43405359	5.647608926	0.988888889	0.438930597	0.447180527	1.11E-59	4.25E-54	homeobox protein 4	Q9BYU1.2	1.48E-08	F31E3.1.1	7.83E-08	exd-PE	6.84E-09	XP_030853236.1	1.02E-07	protein-coding	XP_019919189.2
LOC105335420	LOC105335420	10	0.413427714	22.79573755	0.977777778	0.422823798	0.461994377	1.27E-61	4.86E-56	neurogenic differentiation factor 1	Q92886.2	7.92E-24	Y69A2AR.29.1	7.34E-19	tap-PA	5.71E-21	XP_003728087.2	5.60E-31	protein-coding	XP_011437570.2
LOC105343129	LOC105343129	10	0.399484797	17.57597522	1	0.399484797	0.531738558	8.76E-71	3.35E-65	protein Wnt-4	P49337.1	5.90E-160	K10B4.6a.1	3.74E-112	Wnt2-PA	5.93E-77	XP_030842454.1	3.14E-161	protein-coding	XP_011448637.1
LOC105347109	LOC105347109	10	0.376317198	2.622048138	0.922222222	0.408054793	0.342022773	6.18E-46	2.36E-40	protocadherin-11 X-linked	Q6KEQ9.1	1.14E-121	F15B9.7a.1	6.10E-68	ds-PB	6.99E-99	XP_787157.2	4.68E-100	protein-coding	XP_011454316.2
LOC105321616	LOC105321616	10	0.361133289	4.240077197	0.988888889	0.365190967	0.382256487	3.47E-51	1.32E-45	uncharacterized LOC105321616	O15432.1	0.095	ZK112.7.1	2.2	Ctr1C-PA	0.000455	XP_003726206.2	0.64	protein-coding	XP_011418277.2
LOC117682108	LOC117682108	10	0.352523197	0.972020945	0.622222222	0.566555138	0.316622013	1.26E-42	4.83E-37	paired mesoderm homeobox protein 2-like	A2T777.1	4.21E-13	T13C5.4.1	2.74E-14	ey-PB	1.59E-11	XP_787382.1	6.91E-12	protein-coding	XP_034304941.1
LOC105336795	LOC105336795	10	0.350505972	22.06643564	1	0.350505972	0.418800701	5.78E-56	2.21E-50	paired mesoderm homeobox protein 2	O97039.1	1.58E-25	F58E6.10a.1	3.00E-49	CG32532-PC	1.83E-69	XP_785238.2	1.47E-23	protein-coding	XP_011439562.1
LOC105344562	LOC105344562	10	0.349933294	9.22801574	1	0.349933294	0.452543069	2.20E-60	8.42E-55	DEP domain-containing protein 7	Q4QR86.1	3.51E-58	C56E6.3b.1	4.35E-08	CG10887-PA	7.4	XP_030844492.1	6.20E-52	protein-coding	XP_011450655.1
LOC117688775	LOC117688775	10	0.338986231	1.872128669	0.722222222	0.469365551	0.286014326	1.22E-38	4.66E-33	uncharacterized LOC117688775	Q39GY8.1	1.8	F37C4.6a.2	0.78	Adgf-C-PA	2.2	XP_030849119.1	1.1	protein-coding	XP_034323040.1
LOC105325787	LOC105325787	10	0.306439654	3.102211104	0.911111111	0.336336206	0.264403221	7.88E-36	3.01E-30	delta-like protein 1	O00548.2	0	F47C12.2.1	2.33E-61	Dl-PC	5.68E-174	XP_030834376.1	4.44E-147	protein-coding	XP_011423796.2
LOC105340753	LOC105340753	10	0.290979511	2.53087532	0.811111111	0.358741863	0.261949212	1.64E-35	6.28E-30	kelch-like protein 20	Q6DFF6.1	0	R12E2.1.1	0	dbo-PB	0	XP_789626.2	0	protein-coding	XP_011445248.1
LOC105329793	LOC105329793	10	0.281510741	1.814597605	0.688888889	0.408644624	0.212052132	4.99E-29	1.91E-23	uncharacterized LOC105329793	C6DFN3.1	0.11	C27F2.8.1	0.058	CG42360-PA	0.74	XP_783381.3	2	protein-coding	XP_011429516.2
LOC105317762	LOC105317762	10	0.279326034	0.771217254	0.5	0.558652068	0.235404652	4.63E-32	1.77E-26	paired mesoderm homeobox protein 2	A2T777.1	4.26E-13	T13C5.4.1	2.61E-14	CG9876-PA	1.67E-12	XP_787382.1	6.40E-12	protein-coding	XP_011412796.2
LOC105339620	LOC105339620	10	0.257157874	2.657493139	0.9	0.285730971	0.230531578	1.99E-31	7.59E-26	uncharacterized LOC105339620	Q9Y2G4.3	1.82E-06	T01G1.3.3	0.78	dgo-PB	5.58E-06	XP_030851399.1	6.85E-13	protein-coding	XP_011443531.2
LOC105321439	LOC105321439	10	0.247679569	1.25277516	0.666666667	0.371519354	0.210965184	6.90E-29	2.64E-23	tubulin polymerization-promoting protein family member 3	Q9CRB6.1	8.59E-29	C32E8.3.1	7.93E-16	ringer-PB	9.86E-20	XP_782492.2	1.96E-20	protein-coding	XP_011418007.1
LOC105340727	LOC105340727	10	0.247531555	6.482726699	0.977777778	0.253157272	0.214025028	2.76E-29	1.06E-23	transcription factor SOX-11	Q06831.2	1.15E-41	C32E12.5.2	1.19E-39	Sox14-PC	3.65E-41	XP_798084.1	2.26E-69	protein-coding	XP_011445203.1
LOC105343634	LOC105343634	10	0.240257355	0.681134915	0.455555556	0.527394194	0.201077612	1.33E-27	5.07E-22	uncharacterized LOC105343634	Q6CFE7.1	1.9	Y32H12A.2b.2	6.9	CG45105-PG	0.2	XP_030835066.1	1.1	protein-coding	XP_011449370.2
LOC105343635	LOC105343635	10	0.239095288	2.757208846	0.877777778	0.272387037	0.160661689	2.33E-22	8.90E-17	cell wall protein PRY3			ZC123.3f.1	5.8			XP_030828078.1	1.6	protein-coding	XP_011449374.2
LOC105324288	LOC105324288	10	0.238924789	5.746661946	0.911111111	0.262234524	0.145743456	2.01E-20	7.69E-15	uncharacterized LOC105324288	P47928.1	0.001	VC5.3a.1	0.042	amos-PA	0.15	XP_780755.2	0.004	protein-coding	XP_034331437.1
LOC117688849	LOC117688849	10	0.238737184	4.749142279	0.944444444	0.252780547	0.190830341	2.83E-26	1.08E-20	uncharacterized LOC117688849	Q8NB66.3	0.000111	C53B4.2.1	7	lost-PA	1.7	XP_030855414.1	1.17E-06	protein-coding	XP_034323385.1
LOC105321449	LOC105321449	10	0.234407548	2.444264805	0.911111111	0.257276578	0.212021266	5.03E-29	1.92E-23	metalloprotease mig-17-like	Q20930.3	1.57E-31	F57B7.4.1	1.38E-32	stl-PE	6.39E-16	XP_011676907.2	4.09E-16	protein-coding	XP_011418026.2
LOC105348737	LOC105348737	10	0.23111672	4.064415361	0.788888889	0.292964857	0.202988449	7.49E-28	2.86E-22	"POU domain, class 4, transcription factor 3"	P24350.3	2.97E-102	C30A5.7a.1	2.30E-79	acj6-PH	2.02E-94	XP_786727.2	5.08E-98	protein-coding	XP_011456596.1
LOC105329617	LOC105329617	10	0.228057204	18.23708682	1	0.228057204	0.232273934	1.18E-31	4.51E-26	uncharacterized LOC105329617	B2RQL2.1	2.40E-22	F53B2.6.1	0.22	ko-PB	1.72E-11	XP_030835097.1	7.02E-19	protein-coding	XP_011429232.2
LOC105337235	LOC105337235	10	0.223467645	4.721396984	0.988888889	0.225978517	0.171450933	9.27E-24	3.54E-18	G-protein-signaling modulator 2	P81274.3	0	F32A6.4a.2	2.02E-91	pins-PA	0	XP_030852865.1	0	protein-coding	XP_011440171.2
